Description,Pre-Tax Amount,Tax Amount,Discount Amount,Name,Total Amount,Date,base_price_amount,revenue_category,membership_size,membership_freq,is_founder,is_free_membership,date_,Data Source,Day Pass Count
CAPITAN: Day Pass (Adult 14 and Up),20.0,1.65,0.0,CAPITAN: Day Pass (Adult 14 and Up),21.65,2025-01-16,20.0,Day Pass,,,False,False,2025-01-16 00:39:04+00:00,Square,1
CAPITAN: Day Pass (Adult 14 and Up),20.0,1.65,0.0,CAPITAN: Day Pass (Adult 14 and Up),21.65,2025-01-16,20.0,Day Pass,,,False,False,2025-01-16 00:38:08+00:00,Square,1
8.4fl.oz Sugar Free,1.29,0.19,0.98,Red Bull Energy Drink,2.46,2025-01-16,3.25,Retail,,,False,False,2025-01-16 00:35:46+00:00,Square,0
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.14,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.14,2025-01-16,26.0,Day Pass,,,False,False,2025-01-16 00:29:59+00:00,Square,1
Regular,1.2,0.11,0.15,Bites Strawberry 1.3 oz by Bobos Oat Bars,1.46,2025-01-16,1.5,Retail,,,False,False,2025-01-16 00:16:15+00:00,Square,0
Regular,1.6,0.15,0.2,Ozarka Water Bottle 16.9oz,1.95,2025-01-16,2.0,Retail,,,False,False,2025-01-16 00:13:43+00:00,Square,0
CAPITAN: Top Rope Belay Class - 90-min Belay Class,24.0,2.23,3.0,CAPITAN: Top Rope Belay Class - 90-min Belay Class,29.23,2025-01-15,15.0,programming,,,False,False,2025-01-15 23:59:32+00:00,Square,0
CAPITAN: Day Pass (Adult 14 and Up),40.0,3.3,0.0,CAPITAN: Day Pass (Adult 14 and Up),43.3,2025-01-15,20.0,Day Pass,,,False,False,2025-01-15 23:56:46+00:00,Square,2
CAPITAN: Day Pass (Adult 14 and Up),40.0,3.3,0.0,CAPITAN: Day Pass (Adult 14 and Up),43.3,2025-01-15,20.0,Day Pass,,,False,False,2025-01-15 23:55:09+00:00,Square,2
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),40.0,3.3,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),43.3,2025-01-15,20.0,Day Pass,,,False,False,2025-01-15 18:53:19+00:00,Square,2
CAPITAN: 5 Climb Punch Pass,89.99,7.42,0.0,CAPITAN: 5 Climb Punch Pass,97.41,2025-01-15,89.99,Day Pass,,,False,False,2025-01-15 18:49:55+00:00,Square,1
JTree Mini Climber Salve,7.1899999999999995,0.67,0.9,Joshua Tree Organic Climbing Salve,8.76,2025-01-15,8.99,Retail,,,False,False,2025-01-15 18:43:24+00:00,Square,0
Regular,7.170000000000001,0.66,0.89,Metolius Finger Tape 1/2 Roll lime green,8.72,2025-01-15,8.95,Retail,,,False,False,2025-01-15 18:43:24+00:00,Square,0
3-Pack Multi One Size,15.200000000000001,1.41,1.9,So Ill Holds Strength Trainer 3pk,18.51,2025-01-15,19.0,Retail,,,False,False,2025-01-15 18:43:24+00:00,Square,0
Regular,1.9199999999999997,0.28,1.43,Honey Stinger Organic Salted Caramel Flavored Waffle,3.63,2025-01-15,2.39,Retail,,,False,False,2025-01-15 18:19:20+00:00,Square,0
Regular,3.25,0.27,0.0,"Tama Mate, MINT Mate Sparkling Yerba Mate Tea",3.52,2025-01-15,3.25,Retail,,,False,False,2025-01-15 18:06:13+00:00,Square,0
Regular,1.9,0.27,1.44,Honey Stinger Organic Salted Caramel Flavored Waffle,3.61,2025-01-15,2.39,Retail,,,False,False,2025-01-15 17:06:01+00:00,Square,0
12oz regular,1.71,0.25,1.27,Red Bull Energy Drink,3.23,2025-01-15,4.25,Retail,,,False,False,2025-01-15 17:06:01+00:00,Square,0
Peanut Butter & Chocolate,1.19,0.17,0.9,Skratch Labs Anytime Energy Bar,2.26,2025-01-15,2.99,Retail,,,False,False,2025-01-15 17:06:01+00:00,Square,0
Fruit Punch,4.0,0.37,0.5,Gatorade Thirst Quencher Sports Drink 20oz,4.87,2025-01-15,2.5,Retail,,,False,False,2025-01-15 14:09:46+00:00,Square,0
Basin Sticker (small) 11x3,4.8,0.45,0.6,Basin Sticker,5.85,2025-01-15,6.0,Retail,,,False,False,2025-01-15 02:57:05+00:00,Square,0
4.5 oz,4.16,0.39,0.52,Pipcorn Non-GMO Jalapeñ̃o Cheddar Cheese Balls,5.07,2025-01-15,5.2,Retail,,,False,False,2025-01-15 02:36:44+00:00,Square,0
CAPITAN: Day Pass with Gear (Adult 14 and Up),52.0,4.29,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),56.29,2025-01-15,26.0,Day Pass,,,False,False,2025-01-15 01:15:22+00:00,Square,2
Chunky Blend Chalk - 1.5oz,3.95,0.37,0.5,Midnight Lightning Chunky Blend Chalk,4.82,2025-01-15,4.95,Retail,,,False,False,2025-01-15 00:55:18+00:00,Square,0
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.14,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.14,2025-01-15,26.0,Day Pass,,,False,False,2025-01-15 00:14:09+00:00,Square,1
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.14,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.14,2025-01-14,26.0,Day Pass,,,False,False,2025-01-14 22:56:51+00:00,Square,1
Regular,1.83,0.17,0.23,Cilantro Lime Turkey Stick,2.23,2025-01-14,2.29,Retail,,,False,False,2025-01-14 21:06:57+00:00,Square,0
Regular,3.5999999999999996,0.33,0.45,Han's Kombucha - Citrus Vanilla Sage,4.38,2025-01-14,4.5,Retail,,,False,False,2025-01-14 21:06:57+00:00,Square,0
"Kosher (2.4 Ounce Protein Bar, 1 Count) Packaging May Vary",1.0,0.14,0.75,CLIF Bar - Energy Bar - Peanut Butter Banana with Dark Chocolate - Made with Organic Oats - Plant Based Food - Vegetarian,1.89,2025-01-14,2.5,Retail,,,False,False,2025-01-14 20:42:34+00:00,Square,0
Regular,1.59,0.23,1.2,dripdash black sesame oat milk latte,3.02,2025-01-14,3.99,Retail,,,False,False,2025-01-14 20:42:34+00:00,Square,0
Raspberry Energy Chews,4.8999999999999995,0.4,0.0,Skratch Labs Sport Energy Chews,5.3,2025-01-14,2.45,Retail,,,False,False,2025-01-14 18:27:29+00:00,Square,0
Regular,3.99,0.33,0.0,dripdash black sesame oat milk latte,4.32,2025-01-14,3.99,Retail,,,False,False,2025-01-14 18:27:29+00:00,Square,0
Regular,2.3899999999999997,0.2,0.0,Honey Stinger Cookies and Creme Waffle,2.59,2025-01-14,2.39,Retail,,,False,False,2025-01-14 17:38:05+00:00,Square,0
"Whole30 Approved, Certified Paleo, Keto-Friendly, and Gluten-Free Meat Snack with 6g of Protein",2.29,0.19,0.0,The New Primal Classic Beef Stick - 1 oz Meat Stick - 100% Grass-Fed Beef Snack,2.48,2025-01-14,2.29,Retail,,,False,False,2025-01-14 17:38:05+00:00,Square,0
Moisture Absorbing Gym Chalk- 5 Individual 0.85oz Block Chalk Discs,14.99,1.24,0.0,Friction Labs Chalk Discs - Premium Gym Chalk Blocks,16.23,2025-01-14,14.99,Retail,,,False,False,2025-01-14 00:40:37+00:00,Square,0
Strawberry Banana,2.5,0.21,0.0,BodyArmor 20 oz,2.71,2025-01-14,2.5,Retail,,,False,False,2025-01-14 00:18:06+00:00,Square,0
CAPITAN: Day Pass (Adult 14 and Up),20.0,1.65,0.0,CAPITAN: Day Pass (Adult 14 and Up),21.65,2025-01-13,20.0,Day Pass,,,False,False,2025-01-13 23:13:40+00:00,Square,1
"Gluten Free, Non-GMO Heirloom Corn, Non-Artificial, Preservative Free Snacks",4.75,0.39,0.0,Heirloom Sea Salt Mini Popcorn by Pipcorn - 4.5oz,5.14,2025-01-13,4.75,Retail,,,False,False,2025-01-13 23:12:31+00:00,Square,0
Regular,3.5999999999999996,0.33,0.45,Han's Kombucha - Raspberry Rose,4.38,2025-01-13,4.5,Retail,,,False,False,2025-01-13 22:49:34+00:00,Square,0
Peanut Butter & Chocolate,1.19,0.17,0.9,Skratch Labs Anytime Energy Bar,2.26,2025-01-13,2.99,Retail,,,False,False,2025-01-13 20:52:26+00:00,Square,0
RV 9/10.5,149.0,12.29,0.0,SoiLL Street RV Climbing Shoe,161.29,2025-01-13,149.0,Retail,,,False,False,2025-01-13 19:32:47+00:00,Square,0
Regular,0.9700000000000002,0.14,0.71,Honey Stinger Organic Salted Caramel Flavored Waffle,1.82,2025-01-13,2.39,Retail,,,False,False,2025-01-13 19:16:25+00:00,Square,0
"Whole30 Approved, Certified Paleo, Keto-Friendly, and Gluten-Free Meat Snack with 6g of Protein",0.9100000000000001,0.13,0.69,The New Primal Classic Beef Stick - 1 oz Meat Stick - 100% Grass-Fed Beef Snack,1.73,2025-01-13,2.29,Retail,,,False,False,2025-01-13 19:16:25+00:00,Square,0
GF 1 oz (Pack of 20)20,1.83,0.17,0.23,"Primal Beef Stick,Spicy",2.23,2025-01-13,2.29,Retail,,,False,False,2025-01-13 14:24:28+00:00,Square,0
Strawberry Banana,2.0,0.19,0.25,BodyArmor 20 oz,2.44,2025-01-13,2.5,Retail,,,False,False,2025-01-13 00:58:08+00:00,Square,0
Strawberry Banana,2.5,0.21,0.0,BodyArmor 20 oz,2.71,2025-01-13,2.5,Retail,,,False,False,2025-01-13 00:40:00+00:00,Square,0
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.15,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.15,2025-01-12,26.0,Day Pass,,,False,False,2025-01-12 23:38:18+00:00,Square,1
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),20.0,1.65,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),21.65,2025-01-12,20.0,Day Pass,,,False,False,2025-01-12 23:38:18+00:00,Square,1
Strawberry Banana,2.5,0.2,0.0,BodyArmor 20 oz,2.7,2025-01-12,2.5,Retail,,,False,False,2025-01-12 23:25:18+00:00,Square,0
Lemon Lime,2.5,0.21,0.0,Gatorade Zero Sugar Thirst Quencher 20oz,2.71,2025-01-12,2.5,Retail,,,False,False,2025-01-12 23:25:18+00:00,Square,0
CAPITAN: Day Pass (Adult 14 and Up),40.0,3.3,0.0,CAPITAN: Day Pass (Adult 14 and Up),43.3,2025-01-12,20.0,Day Pass,,,False,False,2025-01-12 22:44:14+00:00,Square,2
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.15,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.15,2025-01-12,26.0,Day Pass,,,False,False,2025-01-12 22:40:04+00:00,Square,1
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),60.0,4.95,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),64.95,2025-01-12,20.0,Day Pass,,,False,False,2025-01-12 22:40:04+00:00,Square,3
2.5 oz,9.99,0.82,0.0,Friction Labs Unicorn Dust,10.81,2025-01-12,9.99,Retail,,,False,False,2025-01-12 22:11:00+00:00,Square,0
Grip and Extensor Trainer,19.950000000000003,1.65,0.0,GripSaver Plus soft,21.6,2025-01-12,19.95,Retail,,,False,False,2025-01-12 21:53:26+00:00,Square,0
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.14,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.14,2025-01-12,26.0,Day Pass,,,False,False,2025-01-12 21:49:51+00:00,Square,1
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),40.0,3.3,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),43.3,2025-01-12,20.0,Day Pass,,,False,False,2025-01-12 21:49:51+00:00,Square,2
Regular,1.2,0.11,0.15,Bites Strawberry 1.3 oz by Bobos Oat Bars,1.46,2025-01-12,1.5,Retail,,,False,False,2025-01-12 21:43:13+00:00,Square,0
CAPITAN: Non-Participant/Spectator Day Pass,4.0,0.37,0.5,CAPITAN: Non-Participant/Spectator Day Pass,4.87,2025-01-12,5.0,Day Pass,,,False,False,2025-01-12 21:43:13+00:00,Square,1
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.14,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.14,2025-01-12,26.0,Day Pass,,,False,False,2025-01-12 21:27:39+00:00,Square,1
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),40.0,3.3,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),43.3,2025-01-12,20.0,Day Pass,,,False,False,2025-01-12 21:27:39+00:00,Square,2
"Gluten Free, Non-GMO Heirloom Corn, Non-Artificial, Preservative Free Snacks",4.75,0.39,0.0,Heirloom Sea Salt Mini Popcorn by Pipcorn - 4.5oz,5.14,2025-01-12,4.75,Retail,,,False,False,2025-01-12 21:09:45+00:00,Square,0
CAPITAN: 5 Climb Punch Pass,89.99,7.42,0.0,CAPITAN: 5 Climb Punch Pass,97.41,2025-01-12,89.99,Day Pass,,,False,False,2025-01-12 20:48:39+00:00,Square,1
"Gluten Free, Non-GMO Heirloom Corn, Non-Artificial, Preservative Free Snacks",1.9100000000000001,0.27,1.42,Heirloom Truffle Mini Popcorn by Pipcorn - 4.5oz,3.6,2025-01-12,4.75,Retail,,,False,False,2025-01-12 20:46:50+00:00,Square,0
Lemon Lime,2.5,0.21,0.0,Gatorade Thirst Quencher Sports Drink 20oz,2.71,2025-01-12,2.5,Retail,,,False,False,2025-01-12 20:36:20+00:00,Square,0
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),20.0,1.65,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),21.65,2025-01-12,20.0,Day Pass,,,False,False,2025-01-12 20:35:56+00:00,Square,1
CAPITAN: Birthday Party- non-member,185.0,15.26,0.0,CAPITAN: Birthday Party- non-member,200.26,2025-01-12,185.0,Event Booking,,,False,False,2025-01-12 20:33:41+00:00,Square,0
CAPITAN: Day Pass with Gear (Adult 14 and Up),0.0,2.14,26.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.14,2025-01-12,26.0,Day Pass,,,False,False,2025-01-12 20:21:44+00:00,Square,1
CAPITAN: Day Pass with Gear (Adult 14 and Up),52.0,4.29,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),56.29,2025-01-12,26.0,Day Pass,,,False,False,2025-01-12 20:11:47+00:00,Square,2
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),20.0,1.65,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),21.65,2025-01-12,20.0,Day Pass,,,False,False,2025-01-12 20:11:47+00:00,Square,1
Chunky Blend Chalk - 1.5oz,3.95,0.37,0.5,Midnight Lightning Chunky Blend Chalk,4.82,2025-01-12,4.95,Retail,,,False,False,2025-01-12 20:09:59+00:00,Square,0
CAPITAN: Day Pass with Gear (Adult 14 and Up),52.0,4.29,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),56.29,2025-01-12,26.0,Day Pass,,,False,False,2025-01-12 20:08:25+00:00,Square,2
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),20.0,1.65,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),21.65,2025-01-12,20.0,Day Pass,,,False,False,2025-01-12 20:08:25+00:00,Square,1
CAPITAN: Day Pass with Gear (Adult 14 and Up),0.0,2.14,26.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.14,2025-01-12,26.0,Day Pass,,,False,False,2025-01-12 20:07:04+00:00,Square,1
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),8.0,1.16,6.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),15.16,2025-01-12,20.0,Day Pass,,,False,False,2025-01-12 20:05:41+00:00,Square,1
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),120.0,9.9,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),129.9,2025-01-12,20.0,Day Pass,,,False,False,2025-01-12 20:01:16+00:00,Square,6
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),40.0,3.3,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),43.3,2025-01-12,20.0,Day Pass,,,False,False,2025-01-12 19:59:23+00:00,Square,2
Chunky Blend Chalk - 1.5oz,1.9899999999999998,0.29,1.48,Midnight Lightning Chunky Blend Chalk,3.76,2025-01-12,4.95,Retail,,,False,False,2025-01-12 02:11:17+00:00,Square,0
4.5oz,4.16,0.39,0.52,Pipcorn Cheddar Cheese Balls,5.07,2025-01-12,5.2,Retail,,,False,False,2025-01-12 01:12:26+00:00,Square,0
CAPITAN: Birthday Party- Member,125.0,10.31,0.0,CAPITAN: Birthday Party- Member,135.31,2025-01-12,125.0,Event Booking,,,False,False,2025-01-12 01:10:54+00:00,Square,0
JTree Mini Climber Salve,8.99,0.74,0.0,Joshua Tree Organic Climbing Salve,9.73,2025-01-12,8.99,Retail,,,False,False,2025-01-12 01:03:52+00:00,Square,0
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.14,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.14,2025-01-12,26.0,Day Pass,,,False,False,2025-01-12 00:57:00+00:00,Square,1
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.14,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.14,2025-01-12,26.0,Day Pass,,,False,False,2025-01-12 00:56:15+00:00,Square,1
Regular,3.5999999999999996,0.33,0.45,Han's Kombucha - Pineapple Cactus Nectar,4.38,2025-01-12,4.5,Retail,,,False,False,2025-01-12 00:35:31+00:00,Square,0
Regular,1.8000000000000003,0.26,1.35,Han's Kombucha - Pineapple Cactus Nectar,3.41,2025-01-12,4.5,Retail,,,False,False,2025-01-12 00:33:30+00:00,Square,0
CAPITAN: Day Pass (Adult 14 and Up),0.0,0.82,10.0,CAPITAN: Day Pass (Adult 14 and Up),10.82,2025-01-12,20.0,Day Pass,,,False,False,2025-01-12 00:30:55+00:00,Square,1
CAPITAN: Day Pass (Adult 14 and Up),0.0,0.82,10.0,CAPITAN: Day Pass (Adult 14 and Up),10.82,2025-01-12,20.0,Day Pass,,,False,False,2025-01-12 00:26:48+00:00,Square,1
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.15,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.15,2025-01-12,26.0,Day Pass,,,False,False,2025-01-12 00:13:31+00:00,Square,1
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),20.0,1.65,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),21.65,2025-01-12,20.0,Day Pass,,,False,False,2025-01-12 00:13:31+00:00,Square,1
CAPITAN: Day Pass with Gear (Adult 14 and Up),78.0,6.44,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),84.44,2025-01-12,26.0,Day Pass,,,False,False,2025-01-12 00:03:18+00:00,Square,3
Regular,4.5,0.37,0.0,Han's Kombucha - Raspberry Rose,4.87,2025-01-11,4.5,Retail,,,False,False,2025-01-11 23:20:23+00:00,Square,0
CAPITAN: Day Pass (Adult 14 and Up),20.0,1.65,0.0,CAPITAN: Day Pass (Adult 14 and Up),21.65,2025-01-11,20.0,Day Pass,,,False,False,2025-01-11 22:55:03+00:00,Square,1
Regular,7.949999999999999,0.66,0.0,Midnight Lightning Liquid Chalk Refillable - 50mL,8.61,2025-01-11,7.95,Retail,,,False,False,2025-01-11 22:55:03+00:00,Square,0
CAPITAN: 5 Climb Punch Pass,89.99,7.42,0.0,CAPITAN: 5 Climb Punch Pass,97.41,2025-01-11,89.99,Day Pass,,,False,False,2025-01-11 22:50:05+00:00,Square,1
Regular,2.29,0.19,0.0,Lightly Peppered Meat Sticks Free-Range Turkey,2.48,2025-01-11,2.29,Retail,,,False,False,2025-01-11 22:38:53+00:00,Square,0
Regular,27.97,2.6,3.49,Petzl Reverso Multi-Purpose Belay Device (red/orange),34.06,2025-01-11,34.95,Retail,,,False,False,2025-01-11 22:32:33+00:00,Square,0
Triact-Lock (B01N67A6E6),19.15,1.78,2.4,"Petzl SM'D Carabiner - Versatile, Lightweight, Compact, D-Shaped Locking Carabiner for Rock and Ice Climbing",23.33,2025-01-11,23.95,Retail,,,False,False,2025-01-11 22:32:33+00:00,Square,0
Unisex Adult,55.970000000000006,5.19,6.99,"Petzl, Spirit 6-Pack RAINBOW",68.15,2025-01-11,69.95,Retail,,,False,False,2025-01-11 22:32:33+00:00,Square,0
"Whole30 Approved, Certified Paleo, Keto-Friendly, and Gluten-Free Meat Snack with 6g of Protein",1.83,0.17,0.23,The New Primal Classic Beef Stick - 1 oz Meat Stick - 100% Grass-Fed Beef Snack,2.23,2025-01-11,2.29,Retail,,,False,False,2025-01-11 22:32:33+00:00,Square,0
8.4fl.oz Sugar Free,1.29,0.19,0.98,Red Bull Energy Drink,2.46,2025-01-11,3.25,Retail,,,False,False,2025-01-11 21:56:28+00:00,Square,0
2.4 Ounce (Pack of 12),2.5,0.2,0.0,ClIF Bars: White Chocolate Macadamia,2.7,2025-01-11,2.5,Retail,,,False,False,2025-01-11 21:43:48+00:00,Square,0
Chocolate Chip,2.5,0.21,0.0,Clif Chocolate Chip Energy Bar,2.71,2025-01-11,2.5,Retail,,,False,False,2025-01-11 21:43:48+00:00,Square,0
Chocolate Chip,0.0,0.1,1.25,Clif Chocolate Chip Energy Bar,1.35,2025-01-11,2.5,Retail,,,False,False,2025-01-11 21:35:54+00:00,Square,0
Regular,1.5,0.12,0.0,Bites Strawberry 1.3 oz by Bobos Oat Bars,1.62,2025-01-11,1.5,Retail,,,False,False,2025-01-11 21:30:42+00:00,Square,0
0.7 Ounce,-0.01000000000000012,0.07,0.88,Chum Fruit Bites Blackberry,0.94,2025-01-11,1.75,Retail,,,False,False,2025-01-11 21:22:58+00:00,Square,0
Regular,3.99,0.33,0.0,dripdash black sesame oat milk latte,4.32,2025-01-11,3.99,Retail,,,False,False,2025-01-11 21:11:29+00:00,Square,0
CAPITAN: Birthday Party- Member,125.0,10.31,0.0,CAPITAN: Birthday Party- Member,135.31,2025-01-11,125.0,Event Booking,,,False,False,2025-01-11 20:52:04+00:00,Square,0
CAPITAN: Birthday Party- additional participant,320.0,26.4,0.0,CAPITAN: Birthday Party- additional participant,346.4,2025-01-11,20.0,Event Booking,,,False,False,2025-01-11 20:52:04+00:00,Square,0
4.5 oz,5.2,0.43,0.0,Pipcorn Non-GMO Jalapeñ̃o Cheddar Cheese Balls,5.63,2025-01-11,5.2,Retail,,,False,False,2025-01-11 20:51:23+00:00,Square,0
CAPITAN: Day Pass (Adult 14 and Up),40.0,3.3,0.0,CAPITAN: Day Pass (Adult 14 and Up),43.3,2025-01-11,20.0,Day Pass,,,False,False,2025-01-11 20:48:27+00:00,Square,2
CAPITAN: Youth Day Pass (Under 14y/o),28.0,2.31,0.0,CAPITAN: Youth Day Pass (Under 14y/o),30.31,2025-01-11,14.0,Day Pass,,,False,False,2025-01-11 20:48:27+00:00,Square,2
CAPITAN: Day Pass (Adult 14 and Up),20.0,1.65,0.0,CAPITAN: Day Pass (Adult 14 and Up),21.65,2025-01-11,20.0,Day Pass,,,False,False,2025-01-11 20:45:04+00:00,Square,1
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.15,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.15,2025-01-11,26.0,Day Pass,,,False,False,2025-01-11 20:37:01+00:00,Square,1
CAPITAN: Youth Day Pass (Under 14y/o),28.0,2.31,0.0,CAPITAN: Youth Day Pass (Under 14y/o),30.31,2025-01-11,14.0,Day Pass,,,False,False,2025-01-11 20:37:01+00:00,Square,2
CAPITAN: Day Pass (Adult 14 and Up),20.0,1.65,0.0,CAPITAN: Day Pass (Adult 14 and Up),21.65,2025-01-11,20.0,Day Pass,,,False,False,2025-01-11 20:20:52+00:00,Square,1
CAPITAN: Day Pass (Adult 14 and Up),40.0,3.3,0.0,CAPITAN: Day Pass (Adult 14 and Up),43.3,2025-01-11,20.0,Day Pass,,,False,False,2025-01-11 20:19:29+00:00,Square,2
CAPITAN: Day Pass with Gear (Adult 14 and Up),52.0,4.29,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),56.29,2025-01-11,26.0,Day Pass,,,False,False,2025-01-11 20:02:38+00:00,Square,2
CAPITAN: Day Pass with Gear (Adult 14 and Up),52.0,4.29,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),56.29,2025-01-11,26.0,Day Pass,,,False,False,2025-01-11 19:42:30+00:00,Square,2
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.14,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.14,2025-01-11,26.0,Day Pass,,,False,False,2025-01-11 19:32:25+00:00,Square,1
Fruit Punch,1.0,0.14,0.75,Gatorade Thirst Quencher Sports Drink 20oz,1.89,2025-01-11,2.5,Retail,,,False,False,2025-01-11 19:31:34+00:00,Square,0
CAPITAN: Day Pass (Adult 14 and Up),20.0,1.65,0.0,CAPITAN: Day Pass (Adult 14 and Up),21.65,2025-01-11,20.0,Day Pass,,,False,False,2025-01-11 19:30:57+00:00,Square,1
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),20.0,1.65,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),21.65,2025-01-11,20.0,Day Pass,,,False,False,2025-01-11 19:16:40+00:00,Square,1
4.5oz,5.2,0.43,0.0,Pipcorn Cheddar Cheese Balls,5.63,2025-01-11,5.2,Retail,,,False,False,2025-01-11 19:11:35+00:00,Square,0
CAPITAN: Day Pass with Gear (Adult 14 and Up),26.0,2.14,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),28.14,2025-01-11,26.0,Day Pass,,,False,False,2025-01-11 18:50:21+00:00,Square,1
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),40.0,3.3,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),43.3,2025-01-11,20.0,Day Pass,,,False,False,2025-01-11 18:50:21+00:00,Square,2
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),20.0,1.65,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),21.65,2025-01-11,20.0,Day Pass,,,False,False,2025-01-11 18:42:09+00:00,Square,1
Chocolate Chip,1.75,0.14,0.0,CLIF Z Bar Chocolate Chip,1.89,2025-01-11,1.75,Retail,,,False,False,2025-01-11 17:55:52+00:00,Square,0
4.5oz,5.2,0.43,0.0,Pipcorn Cheddar Cheese Balls,5.63,2025-01-11,5.2,Retail,,,False,False,2025-01-11 17:55:52+00:00,Square,0
CAPITAN: Day Pass with Gear (Adult 14 and Up),52.0,4.29,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),56.29,2025-01-11,26.0,Day Pass,,,False,False,2025-01-11 17:38:56+00:00,Square,2
Small,37.0,3.05,0.0,green sweatshirt,40.05,2025-01-11,37.0,Retail,,,False,False,2025-01-11 16:55:12+00:00,Square,0
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),40.0,3.3,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),43.3,2025-01-11,20.0,Day Pass,,,False,False,2025-01-11 16:34:55+00:00,Square,2
CAPITAN: Youth Day Pass with Gear (Under 14 y/o),40.0,3.3,0.0,CAPITAN: Youth Day Pass with Gear (Under 14 y/o),43.3,2025-01-11,20.0,Day Pass,,,False,False,2025-01-11 16:33:55+00:00,Square,2
CAPITAN: Day Pass with Gear (Adult 14 and Up),52.0,4.29,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),56.29,2025-01-11,26.0,Day Pass,,,False,False,2025-01-11 15:55:33+00:00,Square,2
CAPITAN: Day Pass with Gear (Adult 14 and Up),52.0,4.29,0.0,CAPITAN: Day Pass with Gear (Adult 14 and Up),56.29,2025-01-11,26.0,Day Pass,,,False,False,2025-01-11 15:54:24+00:00,Square,2
